Title,Servings,Ready in (minutes),Source URL,Image,Calories,Carbs (g),Fat (g),Protein (g),Ingredients,Instructions
"Garlic and Herb Pork Roast With Potatoes, Wilted Spinach, and Cooling Cucumber Cream",10,45,https://www.foodista.com/recipe/NMVMGXHH/garlic-and-herb-pork-roast-with-potatoes-wilted-spinach-and-cooling-cucumber-cream,https://img.spoonacular.com/recipes/644227-556x370.jpg,479.13,21.67,4.53,25.34,"2 1/2 pounds boneless butterflies pork butt or shoulder, fresh oregano, fresh rosemary, fresh garlic, 1 pound baby spinach, 1 pound small red potatoes, 3 medium white onions, EVOO, white balsamic vinegar, Greek yoghurt, 1 medium cucumber, 1 lemon, sea salt, cracked black pepper","I pull the leaves off two sprigs of rosemary and two sprigs of oregano (about a loose 1/2 cup of herbage).  I peel and mince 4 cloves of garlic. Along with a few glugs of EVOO, some sea salt, and some cracked black pepper, I mix all this savory yumyum into a paste in a bowl. Then I spread it liberally along what will be the inside of my meat-wad.  See the strings laid out below?  Im going to fold this slab in half, encasing my herbaliciousness in the inside. See?  I slide this baby into a ziplock bag and set it in the fridge to marinate for a few hours (overnight will work, too).  Its going to take at least 2 hours to roast, so I take it out around 4:00 pm And get my roasting pan set to high heat with a few glugs of EVOO shimmering on the surface. Im going to sear every surface of my luscious wrapped pink pig, which will help it cook through to tender later.  I leave the fat-cap for last.  Bottoms down! Then cut side, using tongs to flip when the surface has caramelized to a lovely golden brown. I even brown each tip, like so. Finally, I press the sweet sweet slice of quivering pork skin onto the searing hot oiled surface of my pan. After a few moments, I flip it the final time. The house has already started to spell amazing, and the beautiful bacony aromas released once fat hits heat is almost more than I can handle.  Almost.  The promise of porcine perfection to come keeps me in check. Oh, Ive nestled a few thick slices of white onion under my pork roast, because I dont want the bottom to oversear before the meat can release some juices, and then I dont want the bottom to stew in those juices too much.  The onion elevates the roast while adding flavor.  I wrap this in foil paper, and set into a Oven.  It will bake for at least 2 hours; larger roasts will take longer, but for 2 people this is just the right size, and just the right amount of time to inhale the noxious tantalizing aromas before some sort of crazy sets in. I make my cucumber yoghurt right away, because I want the flavors to blend.  I start my peeling, then slicing Then chopping my cucumber. I throw it into a bowl, along with my yoghurt, 2 cloves of minced garlic, some lemon zest, the juice of 1/2 that lemon, some sea salt, cracked black pepper And I mix it all well.  I set this in the fridge, so all the flavors can come together.  Which they do oh, baby they do. When my roast is almost done (pretty much right at the 1:45 mark), I prep my spuds by splitting them into quarters, and tossing them with lots of EVOO, sea salt, cracked black pepper, and another 1/2 cup of chopped fresh rosemary and oregano.  Were bringing the scent and savory of the pork and potatoes together by lacing them both with the same herb blend. I spread these out on a sheet pan, and give them another healthy dose of EVOO, just to be sure theyre very heartily coated.  I set this into the bottom shelf of my oven, right above the heating element, so that my edges will crust up nicely. Youll see. We purchased this lovely bottle of oregano scented white balsamic vinegar at O&Co. on Newbury Street.  Tonight was the perfect time to break it out.  Have you ever had french fries with vinegar?  If not, I highly recommend it.  This is the same concept. I had set aside the large bowl in which Id tossed my spuds; it was still coated with residual herbed EVOO, salt, and pepper.  Ive sliced my white onions into strips, and I toss them into this reservoir with another few healthy glugs of oil, and another handful of oregano leaves.  Heres where my vinegar comes in; I douse a healthy serving over this beautiful blend, stirring it all up very very well, soaking each each crisp slice of white root with dressing.  Every few minutes or so, I toss it afresh; this reactive base quick-pickles my onion slices transforming the flavor from pungent to perky sweet. For the last 10 minutes of cooking my roast, I remove the foil from the top to expose the skin to the heat.  I can easily twist a wee bit of meat off with my fork, letting me know it is tender and perfectly ready to serve. I set the heat to 425, then stick my roast back in the oven so the skin can crisp. Meanwhile, my onions have pickled And Ive layered my baby spinach over them Before I pour my spuds, sizzling oil and seared spices and all, over the whole pan. I toss this very well, letting the hot potatoes and oil wilt my spinach, and blending the pickled onions over the whole batch. My pork is ready to go: the fat cap is crisped and blistered, and the meat is fork-tender. This hunk of lovemeat almost slices itself, and the herbage cleavage is like a vein of precious green flavor gold. Topped with a cool cucumber cream, my thick, tender  slabs of herbed rolled pork roast with crispy, savory skin are perfectly partnered with my snappy spuds and buttery greens.  This is an elegant, delicious dinner that welcomes the first breezes of early spring  through freshly re-opened windows.  Light, fresh, and fantastic: I wish I could have you all over for dinner, because this was a company meal!"
Raspberry Sliced,8,45,https://www.foodista.com/recipe/R8GSGSP4/raspberry-sliced,https://img.spoonacular.com/recipes/657899-556x370.jpg,207.52,10.46,5.96,24.3,"120g Fresh raspberries, 80g Butter, softened, 80g Sugar, 2 Eggs (about 70g each), 3 tsp Lemon juice, 1 tsp Lemon zest, 1 tsp Vanilla extract, 2 tbsp Natural yoghurt/Sour cream, 120g Plain flour, 1 tsp Baking powder, 1/8 tsp pinch of salt, 60g Fresh milk","Line a 7 inch (7 x 7 x 2) square cake pan all sides up, set aside Sieve flour, baking powder and salt together, add lemon zest into and mix them well, set aside. In a mixing bowl, cream butter and sugar until light and fluffy, add 2 tbsp natural yoghurt or sour cream, mix well. Add eggs, one at a time. Stir in lemon juice and vanilla extract until well blended. Add flour mixture and milk alternately into creamed mixture, beating well after each addition. Gently fold in the raspberries into the creamed mixture, mix well and pour into the prepared cake pan. Bake at preheated oven 180C for about 30 minutes or when skewer inserted into cake and comes out clean. Remove cake from oven and set to cool for 10 minutes then unmould, leave to cool completely. Cut cake into 8 or 12 equal slices and dust some icing sugar or snow powder on top ."
Breaded Shrimp and Spicy Mayo Appetizer,4,20,https://www.afrolems.com/2013/10/13/breaded-shrimp-and-spicy-mayo/,https://img.spoonacular.com/recipes/716297-556x370.jpg,257.91,7.8,1.49,33.39,"3/4 cup of all purpose flour, 3/4 cup bread crumbs, 1/2 teaspoon chili powder, 1 egg, 1/2 teaspoon garlic powder, 2 tablespoon of mayonnaise, 1/2 teaspoon onion powder, 1/2 teaspoon of suya pepper, 1/2 teaspoon salt, 12 Shrimps (You can go jumbo on this as well), 1 tablespoon of sriracha sauce","<p>Peel and devein your shrimp. You can leave the tail of the shrimp if you like. Season with the suya pepper spice and set aside.Whisk your egg and set aside.In your bowl of flour, mix in the onion powder, garlic powder, salt, chilli powder and set aside.Take your seasoned shrimp and rub in the seasoned flour, dunk it in the egg mixture and coat with the breadcrumbs.Heat up your oil for frying and fry your shrimps till golden brown on both sides.For your spicy Mayo, Mix 2 tablespoons of mayonnaise with one table spoon of sriracha sauce till properly mixed. Serve it with your breaded shrimp.</p>"
Peach Pie,6,45,https://www.foodista.com/recipe/V45YG86D/peach-pie,https://img.spoonacular.com/recipes/655145-556x370.jpg,547.38,37.08,19.96,45.3,"3 ounces almond paste, crumbled, 1/2 cup - Brown Sugar, 4 large brown eggs, 2 cups heavy cream, Pastry crust, 3 cups cut up peaches, large chunks, 1 tablespoon vanilla extract","<ol><li>Preheat the oven at 375. Place the pastry dough on a 9 inch round pie plate. Poke lightly the pastry and prebake for 8 minutes in the hot oven. Remove and set aside.</li><li>In a large bowl mix together the eggs, almond paste, heavy cream, brown sugar and vanilla extract.</li><li>Add the cut up peaches to the pastry shell, cover with the eggs mixture.</li><li>Bake at 350 for 45 minutes, or until the middle is solid firm.</li></ol>"
Ginger Molasses Rounds,6,45,https://www.foodista.com/recipe/RG4HD8MF/ginger-molasses-rounds,https://img.spoonacular.com/recipes/644604-556x370.jpg,485.46,24.15,14.87,64.74,"1/2 teaspoon baking soda, 3/4 cup butter, 1 teaspoon cinnamon*, 1 egg, 1 1/2 cups sifted all-purpose flour, cup Additional granulated sugar, about ½ for coating, 1/2 teaspoon ground ginger, 1/8 cup of molasses, 1/4 teaspoon salt, 1 tablespoon sugar","<ol><li>In a large bowl, cream together butter and sugar.</li><li>Beat in egg and molasses.</li><li>In a separate bowl, combine flour, soda, salt and spices, and blend into creamed mixture.</li><li>Shape into small balls and roll in additional sugar to coat.</li><li>Place the balls 2 inches apart on a baking sheet lined with parchment.</li><li>Bake in 350 degree oven for no more than 8 - 9 minutes, until just set. (They are going to be soft and their tops just slightly cracked at this point, but don't worry - they harden quickly. Removing them at the right time will ensure the perfect chewiness.)</li></ol>"
Simple Whole Wheat Crepes,4,45,https://fullbellysisters.blogspot.com/2014/11/simple-whole-wheat-crepes.html,https://img.spoonacular.com/recipes/716407-556x370.jpg,272.48,14.11,7.56,27.46,"3 Tablespoons butter, melted, 3 eggs, 1 Tablespoon maple syrup (optional), 1 cup milk, pinch of sea salt, 1 cup white whole wheat flour","<p>Place all ingredients in a blender and mix until smooth. The batter should be thin. Let it sit at least 30 minutes—or even overnight.</p><p><span class=""Apple-style-span"">When it comes time to cook your </span><span class=""Apple-style-span"">crêpes</span> you can do it the traditional way, in a crêpe pan, or you can use an electric crêpe maker.</p>"
Egyptain Cauliflower Side Salad,2,25,https://www.foodista.com/recipe/C32D4Y44/egyptain-cauliflower-salad,https://img.spoonacular.com/recipes/642346-556x370.jpg,183.1,14.87,2.17,12.29,"1 small cauliflower, 1 teaspoon cumin, chopped fresh parsley, 1 tablespoon lemon juice, Olive oil for drizzling, pepper, Salt","<ol><li>Separate the cauliflower into medium sized pieces.</li><li>Steam in a steamer (if you don't have a steamer you can boil the cauliflower whole in water and then cut it into pieces).</li><li>Place in a bowl.</li><li>Mix the olive oil, cumin, lemon juice and salt and pepper.</li><li>Pour over the cauliflower and mix.</li><li>Garnish with parsley.</li></ol>"
Blue Cheese and Mushroom Turkey Burger,1,45,https://www.foodista.com/recipe/3JGSVVX8/blue-cheese-and-mushroom-turkey-burger,https://img.spoonacular.com/recipes/635345-556x370.jpg,126.84,0.74,0.17,24.42,"2 Garlic Cloves, 1 pd of Ground Turkey, 1 cup onion (minced), 5 ounces of Portabello Mushrooms, Chopped, A Pinch of Sea Salt, 2 tablespoons of Soy Sauce","<ol><li>Mix all your ingredients together and form them into patties. Place your burgers either on the grill or in a large frying pan. Let them cook through flipping once.</li><li>Once theyre cooked through, drop a small amount of blue cheese on the top of each burger. Close up the grill top and let the cheese melt for a minute or two. If youre pan frying them, just grab the top to your frying pan, close it up, and let the cheese melt down.</li></ol>"
Pink Grapefruit Slaw,4,45,https://www.foodista.com/recipe/CRRCRG6S/pink-grapefruit-slaw,https://img.spoonacular.com/recipes/656227-556x370.jpg,89.8,3.29,0.53,15.13,"Freshly ground black pepper, 1 pink grapefruit, 4 cups shredded green cabbage, 1/4 cup light mayonnaise, preferably Hellmann's Light, 1/2 cup thinly sliced red onion, 1/4 teaspoon salt or to taste, 1 teaspoon to 2 sugar","<ol><li>In small bowl or measuring cup, combine mayonnaise, 3 tablespoons fresh grapefruit juice (from just a segment or two), sugar, 1 tsp grapefruit zest, salt, and pepper; whisk to blend.  </li><li>In large bowl, combine  cabbage, grapefruit sections from what is left of the grapefruit, and onion; dressing and toss to coat.  Garnish with parsley, if desired,  and serve immediately.</li></ol>"
Mushroom-Pea Risotto,8,45,https://www.foodista.com/recipe/PJJGYXWX/mushroom-pea-risotto,https://img.spoonacular.com/recipes/652722-556x370.jpg,219.95,3.43,1.56,38.24,"1 1/2 cups Arborio rice, 6 cups chicken broth, 2 cloves garlic, minced, 1 teaspoon olive oil, 2 cups onions, diced, 2/3 cup grated Parmesan, 1 cup frozen green peas, thawed, salt and pepper to taste, 8 ounces white mushrooms, sliced","<ol><li>Bring broth to a simmer, remove from heat and cover.</li><li>Heat oil in a large skillet over medium heat. Add onions and saute until tender, about 10 minutes. Add mushrooms and garlic and continue to cook until mushrooms are tender. Stir in rice and saute until it become translucent.</li><li>Reduce heat to medium-low. Add vermouth and cook until the liquid is absorbed. Add broth, 1 cup at a time, stirring often. Be sure all liquid is absorbed before adding the next cup of broth. Continue until rice is tender and creamy.</li><li>Add peas and Parmesan, season to taste with salt and pepper.</li></ol>"
Lemony Zucchini Fritters,3,45,http://www.foodista.com/recipe/GZLSBH4T/lemony-zucchini-fritters,https://img.spoonacular.com/recipes/631754-556x370.jpg,477.47,23.84,4.24,36.23,"2 tbsp breadcrumbs, 2 eggs, beaten, ½ cup flour, 1 tsp Garlic Powder, 1 lemon, juiced, 4 tbsp Olive oil, for pan frying, 1 tsp Onion Powder, 1 tbsp Grated Parmesan Cheese, ½ cup parsley, chopped, 1 tsp Pepper, Plain Greek Yogurt, 2 zucchini (about 8 oz each) trimmed","<ol><li>Chop the zucchini into small pieces. Place in food processor and pulse until there are small bits left. (If you have a grating attachment on your food processor you can use that instead).</li><li>In a medium bowl add zucchini, lemon juice, parsley, flour, eggs, spices, Parmesan cheese, and breadcrumbs. Mix together until evenly distributed.</li><li>Place olive oil in a large frying pan and heat over medium high heat. Working in batches, add a little less than a cup of batter to the frying pan for each fritter. Cook until golden brown on the bottom, about 45 seconds. Flip over and cook until golden brown on the other side.</li><li>Place a few layers of paper towel on a baking sheet or plate. Once fritters are done, transfer to the lined baking sheet or dish and let the paper towel soak up extra oil.</li><li>Garnish with more lemon juice and a dollop of Greek yogurt before serving.</li></ol>"
